title,popularity,collection,genres_encoded
Abhijan,0.505604,No Collection,[6]
A Millionaire's First Love,1.007602,No Collection,"[6, 14, 9]"
Petos,0.03795,No Collection,[4]
She's Funny That Way,7.032964,No Collection,[3]
Little Big Men,0.216996,No Collection,[5]
For Love of the Game,4.950061,No Collection,"[6, 14]"
"Dance Party, USA",0.242261,No Collection,[6]
Ca$h,4.743279,No Collection,"[3, 17, 4]"
One Magic Christmas,11.890036,No Collection,"[7, 8]"
Benji,1.54283,The Benji Collection,"[1, 7, 14]"
The Shallows,13.689175,No Collection,"[11, 6, 17]"
Silent Retreat,1.108737,No Collection,"[11, 13, 17]"
"Video Nasties: Moral Panic, Censorship & Videotape",0.376182,No Collection,[5]
The Stunt Man,3.909063,No Collection,"[0, 3, 6, 17]"
King Kong,19.761164,No Collection,"[1, 6, 0]"
The Devil's Advocate,10.920124,No Collection,"[6, 11, 13, 17]"
Zadelpijn,0.313874,No Collection,[]
Yellow Rock,1.231331,No Collection,[19]
Despicable Me 3,36.631519,Despicable Me Collection,"[0, 2, 1, 7, 3]"
"The Pit, the Pendulum and Hope",0.755721,No Collection,"[2, 11, 13]"
The Color of Friendship,0.901429,No Collection,"[7, 6]"
Safe in Hell,1.308584,No Collection,"[17, 6]"
Longshot,1.187862,No Collection,"[0, 3, 7, 17]"
Hide in Plain Sight,1.229098,No Collection,[6]
Curious George,12.602502,Curious George Collection,"[1, 2, 3, 7]"
Crime + Punishment in Suburbia,5.062928,No Collection,[6]
Wishmaster 3: Beyond the Gates of Hell,8.893041,Wishmaster Collection,"[17, 11]"
Ankur,0.078659,No Collection,"[9, 6]"
Goodnight Mister Tom,1.379679,No Collection,"[6, 9, 10]"
Special ID,4.099795,No Collection,"[6, 0, 4]"
Beautiful,1.705167,No Collection,"[6, 17, 13, 9]"
Shadowheart,0.819109,No Collection,"[0, 1, 6, 14, 19]"
The Gymnast,0.618117,No Collection,"[6, 14]"
The Ferryman,1.665752,No Collection,"[8, 11, 17]"
School of Thieves,3.080456,Scuola di ladri - Collezione,[]
About Cherry,5.46567,No Collection,[6]
Kambakkht Ishq,2.024764,No Collection,"[14, 3, 6]"
Dangal,8.792104,No Collection,[6]
White Lion,0.32166,No Collection,"[5, 6, 7]"
Ice Cold in Alex,2.750367,No Collection,"[1, 6, 18]"
A Raisin in the Sun,2.501072,No Collection,"[14, 6]"
Evangelion: 2.0 You Can (Not) Advance,6.518028,Rebuild of Evangelion,"[2, 15, 0, 6]"
Phoenix Forgotten,12.560942,No Collection,"[11, 13, 15]"
Brotherhood of the Wolf,11.564252,No Collection,"[1, 11, 0, 10]"
Badal,0.091809,No Collection,[0]
Wedding Bells,0.679815,No Collection,"[16, 14]"
Indru Netru Naalai,0.326862,No Collection,"[15, 3]"
Adventures in the Sin Bin,0.70529,No Collection,[3]
Dracula's Daughter,2.076008,Dracula (Universal Series),"[6, 8, 11]"
The Housekeeper,0.827852,No Collection,"[3, 6, 14]"
A Very Social Secretary,0.659644,No Collection,"[6, 16, 3]"
Hamsun,0.937559,No Collection,[6]
"The Actress, the Dollars and the Transylvanians",0.25,No Collection,"[0, 19]"
Andrei Rublev,6.489852,No Collection,"[6, 10]"
Crying Out Love in the Center of the World,1.298809,No Collection,"[6, 14]"
Joe Rogan: Triggered,0.377871,No Collection,[3]
Big Fan,5.130276,No Collection,"[3, 6]"
Dog Day Afternoon,7.530126,No Collection,"[4, 6, 17]"
Sky Riders,0.838555,No Collection,"[0, 1]"
Spinning Plates,0.270922,No Collection,[5]
Respire,0.837392,No Collection,"[17, 11]"
High Crimes,8.371005,No Collection,"[6, 13, 17, 4]"
We Are Family,2.668929,No Collection,[3]
Day Is Done,0.007563,No Collection,[]
Cry of the Banshee,1.848123,No Collection,[11]
The Love Bug,10.091707,Herbie Collection,"[3, 7, 8]"
FB: Fighting Beat,0.66926,No Collection,[0]
Bruiser,3.139191,No Collection,"[13, 11]"
Hansel and Gretel,0.101458,No Collection,"[8, 7, 11, 3]"
Passion,10.260026,No Collection,"[17, 6, 4, 13]"
Kidnap,20.214579,No Collection,"[6, 17]"
The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles,1.617422,No Collection,"[4, 13]"
"X, Y and Zee",0.443894,No Collection,[6]
The Broken Circle Breakdown,12.507625,No Collection,[6]
Generation 1000 Euros,1.562425,No Collection,[3]
The Locals,0.888951,No Collection,[11]
Jim Breuer: And Laughter for All,0.219048,No Collection,[]
Zorns Lemma,0.772591,No Collection,[5]
Daughters of the Dust,1.09058,No Collection,"[6, 14]"
The Rising Place,0.586722,No Collection,[]
Wound,0.239349,No Collection,"[8, 11, 17, 9]"
Pentimento,0.195532,No Collection,[]
Teenage Kicks,0.174875,No Collection,[6]
Priest,8.259952,No Collection,"[0, 15, 8, 17, 11]"
Come Dance with Me!,0.693065,No Collection,"[6, 4, 13]"
Paradise,0.100144,No Collection,[]
Mrs Henderson Presents,4.133619,No Collection,"[3, 6]"
Blackout,0.411949,No Collection,"[17, 13]"
The Trial of the Incredible Hulk,5.702677,The Incredible Hulk (TV Movie) Collection,"[1, 8, 6, 0, 15]"
Night #1,1.610014,No Collection,"[6, 9]"
Holding the Man,4.766482,No Collection,[6]
White Lightning,2.580493,Gator Collection,"[6, 0, 4]"
My Night at Maud's,3.914283,No Collection,"[3, 6]"
Escape from the Newsroom,0.040241,No Collection,[]
SUBWAYStories: Tales from the Underground,0.968414,No Collection,"[16, 3, 6]"
If I Had a Million,0.709137,No Collection,[6]
Meet the Applegates,0.399156,No Collection,"[3, 15]"
Burden of Evil,0.654759,No Collection,[17]
Closure,0.069426,No Collection,[5]
The Funeral,2.772039,No Collection,"[4, 6]"
The Sucker,4.684921,No Collection,"[3, 4]"
The Railrodder,0.313521,No Collection,[3]
Eddie: The Sleepwalking Cannibal,2.025477,No Collection,"[11, 3]"
Blind Detective,2.536129,No Collection,"[4, 3, 6]"
Love in the Time of Money,0.72422,No Collection,"[6, 14]"
The Artist,11.440948,No Collection,"[6, 3, 14]"
The Fisher King,11.184385,No Collection,"[3, 6]"
Drunk Wedding,0.683918,No Collection,[3]
Batman Beyond: Return of the Joker,7.872438,Batman Beyond Collection,"[2, 7]"
The Last Lovecraft: Relic of Cthulhu,1.0971,No Collection,"[3, 11, 1]"
Moana,9.143457,No Collection,"[1, 2, 7]"
Breaking Point,1.622175,No Collection,"[0, 1, 6, 17]"
Days of Heaven,7.380825,No Collection,"[6, 14]"
Back Issues: The Hustler Magazine Story,0.53084,No Collection,[5]
"Mommies, Happy New Year!",1.456046,Mommies Collection,"[3, 6]"
Michael Collins,6.728199,No Collection,"[6, 17]"
Wooden Crosses,1.730379,No Collection,"[6, 18]"
Dream for an Insomniac,5.540427,No Collection,"[14, 3, 6]"
Pan Tadeusz,0.5853,No Collection,"[18, 6, 10, 14]"
Dragnet Girl,0.164041,No Collection,"[14, 6, 4]"
Moving,2.466853,No Collection,[3]
Kill Bill: Vol. 2,21.533072,Kill Bill Collection,"[0, 4, 17]"
The Last Laugh,0.315939,No Collection,[5]
The Unscrupulous Ones,0.107987,No Collection,[6]
Wild Combination: A Portrait of Arthur Russell,0.118612,No Collection,[5]
The Sword Stained with Royal Blood,0.063059,No Collection,"[0, 9]"
The Eroticist,0.533315,No Collection,[3]
Kizumonogatari Part 1: Tekketsu,2.312852,Kizumonogatari,"[0, 2, 13]"
The Peach Thief,0.193585,No Collection,"[6, 18, 14]"
My Bloody Valentine,5.245883,My Bloody Valentine Collection,"[13, 11]"
Captain Fantastic,16.519276,No Collection,"[1, 3, 6, 14]"
The Hi-Line,0.211159,No Collection,"[6, 14]"
A Crush on You,0.531266,No Collection,"[14, 3]"
11:11,1.321883,No Collection,[11]
The Italian,3.157512,No Collection,[3]
Creature,6.243385,No Collection,"[11, 15, 17]"
A German Life,0.126064,No Collection,[5]
"Mayday at 40,000 Feet!",0.946415,No Collection,[1]
Shoot Out,0.562821,No Collection,[19]
Lemonade,2.899155,No Collection,[12]
The Jewel,0.465041,No Collection,[6]
The Truth About Charlie,2.372928,No Collection,"[13, 17]"
Who's That Girl,3.78346,No Collection,[3]
Doctor Dolittle,9.439079,Dr. Dolittle Collection,"[3, 7, 8]"
Shattered,6.851939,No Collection,"[13, 17]"
Trackdown,0.748744,No Collection,"[0, 6]"
Living in Emergency: Stories of Doctors Without Borders,0.051896,No Collection,[5]
Inconceivable,7.91134,No Collection,"[17, 6]"
Duel at Diablo,4.299387,No Collection,"[0, 19]"
Celeste & Jesse Forever,6.348565,No Collection,"[3, 6, 14]"
The Mists of Avalon,9.594656,No Collection,"[6, 8]"
Lil Rel: RELevent,0.164076,No Collection,[3]
The Caveman's Valentine,9.001823,No Collection,"[6, 13, 17]"
The Company She Keeps,5.270237,No Collection,[6]
Chandler,0.020476,No Collection,"[4, 6]"
Tai Chi Hero,3.164718,Tai Chi Collection,"[0, 1]"
The Heat,0.653279,No Collection,"[3, 14]"
78/52,2.488539,No Collection,[5]
Anni difficili,0.036545,No Collection,[6]
Lucky 7,1.495753,No Collection,"[14, 3]"
Mo Mandel: Negative Reinforcement,0.083584,No Collection,[3]
Wintersleepers,1.781979,No Collection,[6]
You'll Never Get Rich,3.467439,No Collection,"[3, 12, 14]"
Hell Night,3.682167,No Collection,[11]
Home Page,0.001183,No Collection,[5]
Reign of Fire,13.067306,No Collection,"[1, 0, 8]"
My Stepdaughter,0.983397,No Collection,[17]
Archangel,2.461544,No Collection,"[17, 6, 13, 4]"
Invaders from Mars,3.580884,No Collection,"[13, 15, 11]"
Besame Mucho,0.068562,No Collection,[]
The Daring Dobermans,0.000578,No Collection,[]
The Adventures of Tom Sawyer and Huckleberry Finn,0.408185,No Collection,"[1, 7]"
Junior,0.008232,No Collection,[5]
When in Rome,3.732537,No Collection,"[0, 1, 3, 6, 7, 14]"
Justin Timberlake + The Tennessee Kids,0.805846,No Collection,"[12, 5]"
About Love,0.226655,No Collection,[14]
Virunga,5.410939,No Collection,"[5, 18]"
Dirty,2.30794,No Collection,"[4, 6, 17]"
Suppose They Gave a War and Nobody Came?,0.88344,No Collection,"[6, 3]"
JFK,13.813146,No Collection,"[6, 17, 10]"
Dugma: The Button,0.345323,No Collection,[]
Amor Impossível,0.559961,No Collection,[6]
Criminal,10.038581,No Collection,[0]
Bluebeard,0.680448,No Collection,"[6, 11, 8]"
Monsters University,16.267502,"Monsters, Inc. Collection","[2, 7]"
I Am Here,1.948792,No Collection,"[6, 17]"
The Hippopotamus,2.080934,No Collection,[3]
Less Is More,0.001636,No Collection,[]
JLA Adventures: Trapped in Time,4.217098,No Collection,"[7, 2, 0, 15]"
Lonesome Ghosts,1.736422,No Collection,"[2, 3]"
Heaven Can Wait,3.24049,No Collection,"[8, 6, 3, 15, 14]"
Longhorns,0.815856,No Collection,[14]
Bergman Island,0.143609,No Collection,"[5, 9]"
Iberia,0.266787,No Collection,[]
The Singing Ringing Tree,1.611034,No Collection,"[8, 7]"
The Adventures of Picasso,1.255319,No Collection,[3]
Mission Blue,0.658563,No Collection,[5]
Resurrecting Hassan,1.319057,No Collection,[5]
Ralliraita,0.188832,No Collection,[]
6A,0.032397,No Collection,[]
Daemonium: Soldier of the Underworld,0.663943,No Collection,"[15, 0]"
The Orphanage,16.213592,No Collection,"[11, 6, 17]"
Love Sick Love,0.05168,No Collection,[17]
Mad Max Beyond Thunderdome,12.689648,Mad Max Collection,"[0, 1, 15]"
The Secret Life of Marilyn Monroe,0.882126,No Collection,"[6, 16]"
There's Always Tomorrow,0.573692,No Collection,"[3, 6]"
Uncle P,0.109432,No Collection,"[3, 7]"
Anima Mundi,0.552794,No Collection,[5]
The Girl on the Train,1.784251,No Collection,"[6, 14]"
Iron Man & Hulk: Heroes United,4.704713,No Collection,"[0, 1, 2]"
New Jersey Drive,0.629955,No Collection,"[4, 6]"
The Card,0.806568,No Collection,"[3, 6, 7, 14]"
The Invincible Armour,1.423036,No Collection,"[0, 9, 17]"
InAPPropriate Comedy,3.097025,No Collection,[3]
The Hardy Bucks Movie,0.269543,No Collection,[3]
Red Beard,4.249501,No Collection,[6]
Ed's Next Move,0.550278,No Collection,[]
The Matador,0.009423,No Collection,[5]
Sybil,1.899992,No Collection,[6]
Q,3.386544,No Collection,"[6, 11, 8]"
The Cat o' Nine Tails,4.392321,No Collection,"[11, 13, 17]"
City Slacker,0.20293,No Collection,[]
What Time Is It There?,1.363895,No Collection,"[6, 14]"
Last Train to Freo,0.105567,No Collection,"[6, 17]"
Jumanji,17.015539,No Collection,"[1, 8, 7]"
Twice Upon a Yesterday,1.217192,No Collection,"[3, 6, 14]"
The Oranges,13.869345,No Collection,"[3, 14, 6]"
Seven Dead in the Cat's Eye,1.484046,No Collection,"[4, 11, 13, 17]"
Mamay,0.123454,No Collection,[6]
Catch-22,4.984905,No Collection,"[18, 3, 6]"
The Main Event,2.467596,No Collection,"[3, 14]"
The Right Stuff,14.902397,No Collection,"[6, 10]"
The Shadow Men,0.480637,No Collection,"[11, 15, 17]"
Shooting Dogs,10.81576,No Collection,"[6, 10]"
"When I Grow Up, I'll Be a Kangaroo",0.508196,No Collection,[3]
Tada's Do-It-All House,0.448199,Tada's Do-It-All Collection,[6]
Blue Crush,6.455738,Blue Crush Collection,[1]
Transmorphers Fall of Man,1.716174,No Collection,"[0, 1, 15]"
Malibu Shark Attack,1.13806,No Collection,[11]
The Sniper,3.04845,No Collection,"[0, 17]"
This Is Everything: Gigi Gorgeous,0.343367,No Collection,[5]
The Extraordinary Voyage,5.233307,No Collection,"[1, 5, 8]"
Aurora,0.453891,No Collection,"[17, 14, 15]"
Flowers in the Attic,2.967729,No Collection,"[6, 11, 13, 17]"
3nity,1.079744,No Collection,[3]
The Little Hours,13.423018,No Collection,[3]
The Sand,3.035252,No Collection,"[11, 15]"
Fingers,1.01416,No Collection,"[6, 0, 17]"
Pocket Money,0.567506,No Collection,"[0, 3, 19]"
Hunt to Kill,6.043774,No Collection,"[0, 1, 17]"
Killer Tomatoes Eat France!,0.519994,Killer Tomatoes! Collection,"[11, 3, 15]"
You've Been Trumped,0.991571,No Collection,[5]
Life of Pi,14.045042,No Collection,"[1, 6, 0]"
Moonfleet,1.585995,No Collection,[1]
Close,0.881873,No Collection,[]
The Sweet Body of Deborah,0.320186,No Collection,[]
The Program,5.607543,No Collection,[6]
Flesh + Blood,13.006729,No Collection,"[1, 6]"
Jackpot,0.652781,No Collection,[3]
Cows,1.9687,No Collection,[6]
Crush,6.642311,No Collection,[17]
Leonie,0.492103,No Collection,[6]
The King,1.233312,No Collection,[6]
The Fortune Cookie,3.626104,No Collection,"[14, 3]"
Camille,0.214792,No Collection,"[6, 14]"
Tokyo Fiancée,1.833529,No Collection,[14]
High School Hellcats,0.318612,No Collection,[6]
Güeros,2.159836,No Collection,"[6, 3]"
Crossing Over,6.036408,No Collection,"[4, 6]"
The Beast,4.080387,No Collection,[11]
East Meets West,0.170936,No Collection,[3]
The Leopard Son,0.002079,No Collection,[5]
Mrs. Brown's Boys D'Movie,1.840891,No Collection,[3]
Winter Wind,0.570793,No Collection,[6]
Sure Fire,3.8e-05,No Collection,[]
Witchcraft,0.554587,Witchcraft Collection,[11]
The Student,0.713885,No Collection,"[9, 6]"
T2 Trainspotting,17.645877,Trainspotting Collection,"[4, 6]"
Batman & Mr. Freeze: SubZero,4.579735,Batman (DC Universe Animated) Collection,"[2, 0, 4]"
Babai,0.431364,No Collection,[6]
Brothers of the Head,0.492083,No Collection,"[12, 6]"
Pune 52,0.131459,No Collection,"[4, 17, 6]"
Green Street Hooligans,7.772618,Green Street Hooligans Collection,"[4, 6]"
October Country,0.105412,No Collection,[5]
Dances with Dragon,0.714395,No Collection,"[14, 3]"
Kiss Of Life,0.729341,No Collection,"[3, 6]"
A Decade Under the Influence,0.381538,No Collection,"[3, 5, 14]"
Old Wives for New,0.17124,No Collection,[6]
Naked,0.436643,No Collection,[3]
Emmanuelle 3,2.224085,Emmanuelle Collection,[6]
Harmagedon - Erään maailman loppu,0.014956,No Collection,[]
Hella W,0.447029,No Collection,[]
Black Angel,7.74492,No Collection,"[4, 6, 13, 17]"
Beer,0.240169,No Collection,[3]
Little Richard,0.151378,No Collection,"[12, 6, 16]"
Mammy,0.108898,No Collection,"[12, 3]"
No Down Payment,0.311254,No Collection,[6]
"Jeanne Dielman, 23, Quai du Commerce 1080 Bruxelles",2.160001,No Collection,"[6, 9]"
Private Eyes,0.158484,The Bowery Boys,[3]
The Tribe,0.805734,No Collection,"[17, 6, 15]"
Euphoria,1.244254,No Collection,"[6, 14]"
For Better and Worse,0.436144,No Collection,[3]
Above Suspicion,3.397781,No Collection,"[6, 17]"
Flight Angels,0.004679,No Collection,[6]
Kamome Diner,0.944834,No Collection,"[6, 3]"
The New Age,0.596207,No Collection,"[3, 6]"
Stripes,11.341505,No Collection,"[0, 3]"
Chuck Berry: Hail! Hail! Rock 'n' Roll,0.471573,No Collection,[5]
La petite reine,1.036076,No Collection,[6]
Tricked,1.784351,No Collection,[6]
Fugu & Tako,0.125697,No Collection,[]
X,5.257968,No Collection,"[0, 17, 14]"
Athadu,0.668636,No Collection,"[0, 9, 17]"
National Lampoon’s Van Wilder,7.668576,National Lampoon’s Van Wilder Collection,"[3, 14]"
Psychopathia Sexualis,0.474898,No Collection,"[6, 14]"
Stranded,1.440453,No Collection,"[17, 6, 15]"
Satan's Brew,0.416417,No Collection,"[3, 6]"
How Hitler Lost the War,3e-06,No Collection,[5]
Fratricide,0.483721,No Collection,[]
A Poem is a Naked Person,0.075725,No Collection,[5]
Dischord,0.113078,No Collection,[]
Successive Slidings of Pleasure,0.942421,No Collection,"[17, 8, 11]"
Lymelife,9.813825,No Collection,"[3, 6]"
The Gatekeepers,3.271813,No Collection,[5]
Detropia,0.647258,No Collection,[5]
The Hundred-Foot Journey,14.466789,No Collection,[6]
Caché,5.69586,No Collection,"[13, 6, 17]"
Mansome,2.345532,No Collection,[5]
The Primary Instinct,0.545911,No Collection,"[6, 5]"
Christmas in Connecticut,0.914122,No Collection,"[3, 14]"
Wonder Bar,0.153016,No Collection,"[4, 6, 12, 14]"
Anton Corbijn Inside Out,0.676956,No Collection,"[5, 9]"
Hail Mary,0.818375,No Collection,[6]
Tribute to a Bad Man,0.808828,No Collection,[19]
The Cat Concerto,1.411151,No Collection,"[2, 3]"
The Lost One,0.568075,No Collection,"[6, 17]"
The Occupants,0.520853,No Collection,[17]
Girl Happy,0.824304,No Collection,"[3, 12, 14]"
The Wall,1.233987,No Collection,"[0, 4, 6]"
The Brothers Solomon,7.985172,No Collection,[3]
Zulu,11.604242,Anglo-Zulu War Collection,"[0, 6, 10, 18]"
In Search of Ancient Astronauts,0.00222,No Collection,[5]
Red Light,1.052809,No Collection,"[13, 17]"
The Night Evelyn Came out of the Grave,0.801941,No Collection,"[13, 11]"
Songs She Wrote About People She Knows,0.102578,No Collection,"[12, 3]"
Chan Is Missing,0.506267,No Collection,"[0, 3, 4]"
Mary of Nazareth,0.001209,No Collection,[]
LA 92,0.855198,No Collection,[5]
One Lucky Elephant,0.044894,No Collection,[5]
Colt 38 Special Squad,0.004537,No Collection,"[0, 6, 17]"
Murder on the Orient Express,9.590695,No Collection,"[6, 17, 13]"
"Peace, Propaganda & the Promised Land",0.166667,No Collection,[5]
Spellbound,2.445503,No Collection,[5]
E Aí... Comeu?,0.842744,No Collection,[3]
Dante 01,2.351413,No Collection,[15]
Fathers' Day,5.295556,No Collection,"[3, 7]"
Husbands and Wives,9.450853,No Collection,"[14, 3, 6]"
My Brilliant Career,0.773123,No Collection,"[6, 14]"
Hotel Very Welcome,0.501029,No Collection,"[3, 6, 7, 9, 11]"
Sarraounia,0.889029,No Collection,"[18, 6, 10]"
The Numbers Station,7.112624,No Collection,"[0, 17]"
Stella,1.520318,No Collection,"[6, 14]"
Mulan,21.180857,Mulan Collection,"[2, 7, 1]"
Ashik Kerib,0.000308,No Collection,"[6, 12, 15]"
Sub Zero,0.416792,No Collection,[17]
Bonobo,0.42662,No Collection,"[6, 3]"
The Sea Wolves,3.244148,No Collection,"[18, 0, 17]"
Operation Avalanche,2.847833,No Collection,[17]
Into a Dream,0.117204,No Collection,[6]
Live and Become,2.749427,No Collection,[6]
Michael Laudrup: A Football Player,0.049423,No Collection,[]
Gräfin Mariza,0.160651,No Collection,"[3, 12]"
Asambhav,0.657994,No Collection,"[1, 0, 6]"
Air Mater,8.844424,No Collection,"[2, 7]"
In Old Chicago,2.599163,No Collection,"[0, 6]"
Tee for Two,0.306153,No Collection,[2]
The Vengeance of Fu Manchu,0.355908,Fu Manchu Collection,"[4, 11, 13]"
Wrong Cops,3.356422,No Collection,"[3, 4]"
"Murder, She Baked: A Peach Cobbler Mystery",3.504021,"Murder, She Baked Collection","[16, 13]"
Kill the Irishman,5.981634,No Collection,"[0, 4, 17, 6]"
De-Lovely,3.748162,No Collection,"[6, 12]"
The Sixth Sense,18.449169,No Collection,"[13, 17, 6]"
ThanksKilling,1.212005,No Collection,"[3, 11, 17]"
Seoul Raiders,1.827823,No Collection,"[6, 0, 3, 17]"
The Convenient Groom,0.772232,No Collection,"[16, 14]"
Eight Below,13.876881,No Collection,"[1, 6, 7]"
Reckless,0.119713,No Collection,"[8, 3, 6]"
The Counterfeiters,9.637382,No Collection,"[6, 18]"
Thunder in Paradise,1.031454,Thunder in Paradise Collection,[]
Monument Ave.,2.258288,No Collection,"[6, 17, 4]"
The Discord,3.267557,No Collection,[3]
Hackers,14.810519,No Collection,"[0, 4, 17, 6]"
Around the World in 80 Days,7.825072,No Collection,"[0, 1, 3]"
Weeds,0.11729,No Collection,[6]
Bad Ben,0.373824,No Collection,[11]
Swing Fever,0.003318,No Collection,"[3, 14]"
Elvis Meets Nixon,0.721504,No Collection,"[6, 3]"
Ritual in Transfigured Time,0.764136,No Collection,[13]
