title,popularity,collection,genres_encoded
Vampires: The Turning,0.918841,Vampires Collection,"[0, 1, 11]"
Siren,1.227119,,"[17, 11, 0]"
The Land Before Time IX: Journey to the Big Water,3.171563,The Land Before Time Collection,"[2, 7]"
Love n' Dancing,1.678404,,"[14, 6]"
Walking Tall: The Payback,1.025466,Walking Tall Collection,"[4, 1, 0]"
The Way West,2.174215,,"[0, 1, 6, 19]"
Shock,1.501391,,"[6, 11, 17]"
Mask Maker,0.729668,,[11]
Thorne: Sleepyhead,1.609321,Tom Thorne Collection,"[4, 6, 13, 17]"
La Mission,0.827387,,[6]
Stir of Echoes: The Homecoming,0.630496,Stir of Echoes Collection,"[11, 17]"
The Outrage,2.610968,,"[6, 4, 19]"
The Canterville Ghost,1.533726,,"[16, 8, 6, 7]"
Dirkie - Lost in the Desert,0.422408,,"[1, 6]"
Somewhere in Sonora,0.295744,,"[0, 19]"
The Sellout,0.449885,,"[4, 6]"
Let the Good Times Roll,0.001586,,"[12, 5]"
The Vanishing American,0.256579,,[19]
Mandela,1.183739,,"[5, 10]"
TekWar: TekJustice,0.324203,TekWar Collection,[15]
Thunder Birds,0.079019,,"[6, 14, 18]"
Murder Is My Beat,0.164274,,[4]
Sam Peckinpah's West: Legacy of a Hollywood Renegade,0.853458,,[5]
The White Sister,0.158491,,[6]
The Naughty Flirt,0.024511,,"[3, 6, 14]"
The Law and Jake Wade,5.106816,,"[0, 19]"
Without Men,0.915353,,"[3, 14]"
Two Times Lotte,1.42614,,"[7, 3]"
The Land Before Time VIII: The Big Freeze,4.050424,The Land Before Time Collection,"[1, 2, 7]"
War of the Colossal Beast,0.217456,The Amazing Colossal Man Duology,"[15, 11]"
Who's Minding the Store?,1.925571,,"[3, 14]"
The Six Million Dollar Man,1.418486,The Six Million Dollar Man Collection,"[15, 1]"
The Love Letter,0.861656,,"[3, 6, 8, 14]"
The Land Before Time X: The Great Longneck Migration,4.212417,The Land Before Time Collection,"[1, 2, 7]"
The Deadly Bees,0.688748,,"[11, 9, 17, 13]"
They Came from Beyond Space,1.27689,,"[15, 11]"
"Mumsy, Nanny, Sonny & Girly",0.90314,,"[4, 3, 11]"
Tales That Witness Madness,0.682072,,"[11, 3, 15, 13, 9]"
Son of Dracula,0.415277,,"[3, 11, 12]"
Craze,0.344707,,"[11, 4]"
The Ghoul,1.148474,,"[11, 17]"
Dark Tower,0.881779,,"[11, 17]"
Holy Water,0.743612,,[3]
Supernova,6.416966,,"[15, 0, 6]"
Kissin' Cousins,2.377285,,"[3, 12, 14]"
Student Services,3.732023,,[6]
JLA Adventures: Trapped in Time,4.217098,,"[7, 2, 0, 15]"
Joy Ride 3,2.681592,Joy Ride Collection,[17]
Inside Out,2.257677,,"[6, 4]"
The Karate Dog,0.742452,,"[0, 1, 3, 4, 7]"
Since You've Been Gone,0.75038,,"[16, 3, 14]"
Peter and Vandy,0.892007,,"[6, 3, 14]"
Hercules and the Amazon Women,1.703566,Hercules TV Movies,"[0, 1, 8, 16]"
Howling VI: The Freaks,2.61499,The Howling Collection,[11]
The Comedians,2.86317,,[6]
Vi hade i alla fall tur med vädret,1.134897,Vi hade i alla fall tur med vädret Collection,[3]
Tomorrow You're Gone,3.219988,,[17]
Wicked Blood,3.188634,,"[0, 6, 17]"
Killer Pad,4.372474,,"[3, 11]"
"What Did You Do in the War, Daddy?",1.972935,,"[3, 18]"
Rachel and the Stranger,0.401971,,"[1, 19]"
The Indian Fighter,3.022988,,"[0, 1, 6, 19]"
"Little Fish, Strange Pond",1.511958,,"[6, 4, 3]"
Trading Mom,1.356779,,"[3, 7]"
MVP 2: Most Vertical Primate,1.323182,MVP,"[3, 6]"
Air Bud: Seventh Inning Fetch,1.757138,Air Bud Collection,"[3, 6, 7]"
Chestnut: Hero of Central Park,7.816233,,[7]
Spymate,0.538422,,"[1, 3]"
Air Buddies,7.775902,Disney Buddies Collection,"[1, 3, 7]"
The Search for Santa Paws,3.049589,Santas Paw,[1]
Spooky Buddies,7.335001,Disney Buddies Collection,"[3, 7]"
Treasure Buddies,5.470977,Disney Buddies Collection,"[1, 7]"
Santa Paws 2: The Santa Pups,2.583829,Santas Paw,[7]
Super Buddies,3.306917,Disney Buddies Collection,[7]
Malicious,0.608031,,"[6, 17]"
White Tiger,0.986861,,[0]
Warlock III: The End of Innocence,1.920393,Warlock Collection,"[8, 11]"
The Lost Tribe,1.391639,,"[0, 1, 6, 11, 17]"
Jim Thorpe – All-American,0.76582,,[6]
Guns for San Sebastian,1.576396,,"[0, 19]"
Assault of the Party Nerds,0.196902,,[3]
Assault of the Party Nerds 2,0.007301,,"[3, 17]"
Popstar,3.379955,,"[14, 7, 3]"
Miracle Dogs Too,0.209809,,"[6, 7]"
InSight,1.323333,,"[17, 13, 9]"
Imaginary Friend,7.412679,,[17]
In the Dark,0.60312,,"[16, 17, 6, 13]"
Non-Stop,1.742471,,"[16, 6, 13, 17]"
Expecting Amish,1.031839,,"[16, 6]"
Rough Riders,0.481577,,[6]
The Devil's Brother,0.589807,,[3]
TekWar: TekLab,0.444773,TekWar Collection,[15]
TekWar: TekLords,0.112734,TekWar Collection,[15]
Musical Chairs,0.009322,,"[6, 14]"
Night Song,0.081672,,"[12, 6, 14]"
John Loves Mary,0.294897,,[3]
The Underneath,0.775092,,"[11, 17, 15]"
The Deep Six,0.71938,,"[18, 6]"
The Delay,0.294455,,"[6, 9]"
The Telegraph Trail,0.177405,,"[0, 19]"
No Orchids for Miss Blandish,0.153413,,[4]
The Moonlighter,0.986013,,[19]
Nervous Ticks,0.932111,,"[3, 14]"
Man of the Moment,0.462887,,[3]
Oliver Twist,0.609667,,"[16, 4, 6]"
Pretty Devils,0.220359,,"[6, 9, 3]"
The Underworld Story,0.765829,,[6]
Music for Millions,0.577087,,"[3, 6, 12]"
My Gal Sal,0.137966,,[3]
Wild Orchids,0.422399,,"[6, 14]"
Movers & Shakers,0.087208,,[3]
The Rainbow Tribe,1.108375,,"[6, 7]"
Nancy Drew... Trouble Shooter,0.270507,The Nancy Drew Collection (Bonita Granville),"[3, 13]"
Mosquita y Mari,0.789746,,[6]
The Defector,0.222979,,[0]
Graveyard Shift,0.506439,,"[17, 3]"
Jabberwock Dragon Siege,1.488831,,"[0, 1, 8]"
Sunday Too Far Away,0.000308,,[6]
The Moon and Sixpence,0.428483,,[6]
Nana,0.410031,,"[14, 6]"
Heaven with a Gun,0.418499,,[19]
Nancy Drew and the Hidden Staircase,0.153571,The Nancy Drew Collection (Bonita Granville),"[3, 4, 13]"
Stranded,1.182768,,"[0, 1, 15]"
Moscow Chill,0.561806,,"[17, 0]"
Nancy Drew: Detective,0.150389,The Nancy Drew Collection (Bonita Granville),"[3, 13]"
True Adolescents,0.612806,,[3]
The Captain Hates the Sea,0.086883,,[3]
The Little Rascals Save the Day,3.868355,,[3]
"Love, Cheat & Steal",0.470468,,[17]
Ticket Out,1.06945,,[17]
Love Nest,1.022568,,"[6, 3, 14]"
Jigsaw,1.049591,,"[6, 13, 17]"
Oliver Twist,1.306213,,[6]
S*P*Y*S,0.774252,,"[0, 3]"
Older Than America,0.96119,,"[6, 17]"
Murders in the Rue Morgue,0.719385,,"[4, 6, 11, 17]"
The Piano Player,1.260539,,"[0, 6, 4, 17]"
Miracle in the Rain,0.504255,,"[6, 14]"
The Man Who Came Back,0.945624,,"[0, 6, 19]"
More Than a Miracle,0.378546,,"[14, 3, 8]"
Waterborne,0.349646,,"[0, 6, 17]"
Oblivion,0.502075,,"[1, 15, 19, 3]"
Mosquito Squadron,1.433703,,"[18, 6]"
Night of Dark Shadows,0.393231,,"[6, 11, 17, 13, 14, 9]"
The Thirst,0.250956,,[11]
Mostly Ghostly,2.064163,Mostly Ghostly Collection,"[7, 8, 11]"
Muscle Beach Party,4.269022,Beach Party Collection,[3]
The Old Dark House,0.736818,,"[3, 11, 13]"
Necrosis,1.982029,,"[11, 17]"
Hot Water,0.707239,,[3]
The Thirteen Assassins,1.161105,,"[1, 0]"
Nemesis 4: Death Angel,1.004636,Nemesis Collection,"[0, 17, 15]"
Nemesis 3: Time Lapse,0.781245,Nemesis Collection,"[0, 17, 15]"
None But the Brave,1.200662,,"[6, 18]"
The 7 Adventures of Sinbad,1.599535,,"[1, 0]"
My 5 Wives,0.743283,,[3]
My Brother the Pig,0.873645,,"[8, 3, 15, 7]"
Napoleon,0.863567,,"[1, 7]"
Jack Frost,0.734387,,[7]
Love Birds,1.386526,,"[3, 14]"
Monster,0.819755,,"[0, 11, 15]"
The Road Killers,1.080956,,"[6, 0, 17, 4]"
The Curse of the Mummy's Tomb,1.942771,The Mummy (Hammer Series),[11]
Stick,6.357952,,"[1, 0, 6, 4]"
Tic Tac,0.212894,,"[6, 17]"
The 39 Steps,1.451635,,"[1, 6, 0, 3, 17, 4]"
Kandahar,1.011029,,"[6, 0]"
The Duchess and the Dirtwater Fox,1.36669,,"[3, 19]"
Skyjacked,2.70306,,"[0, 1, 6, 17]"
The Millionairess,3.001543,,"[3, 14]"
Legacy,4.866221,,"[6, 17]"
The New Centurions,1.765721,,"[4, 6, 0]"
Sands Of Oblivion,4.084078,,"[16, 0, 1, 8]"
Tempted,1.004122,,"[17, 13, 14]"
Piranha,1.044199,,[11]
Just 4 Kicks,0.719194,,[7]
Intermedio,0.737291,,"[11, 17]"
The Last Flight,0.211093,,[6]
Space Chimps 2: Zartog Strikes Back,1.585311,Space Chimps Collection,"[2, 7]"
Pack Up Your Troubles,1.087814,,"[3, 18]"
The Tooth Fairy,0.740517,,[11]
"If It's Tuesday, This Must Be Belgium",6.315524,,"[14, 3, 1]"
The Bad Mother's Handbook,0.314837,,"[3, 6, 7, 9, 14]"
Starlift,0.529599,,[12]
Too Young To Kiss,0.355166,,"[3, 14]"
The Firefly,0.207589,,"[10, 12, 6]"
Naked Violence,1.077964,,"[4, 6]"
The Italian Connection,1.935637,,"[4, 6]"
Seduction,1.80927,,[6]
Loaded Guns,0.082355,,"[3, 0]"
Kidnap Syndicate,0.134354,,[4]
Rulers of the City,0.254612,,"[0, 3, 4, 9]"
To Be Twenty,1.737503,,"[3, 6, 11]"
Torrente 4: Lethal crisis,2.260114,Torrente Collection,"[0, 3, 4]"
Torrente 5: Operación Eurovegas,4.207751,Torrente Collection,"[0, 3]"
I Want You,7.78818,Three Steps Above Heaven Collection,"[6, 14]"
Mad Max: Fury Road,29.36178,Mad Max Collection,"[0, 1, 15, 17]"
Insidious: Chapter 3,10.098792,Insidious Collection,"[6, 11, 17]"
Star Wars: The Force Awakens,31.626013,Star Wars Collection,"[0, 1, 15, 8]"
Ben-Hur,11.51021,,"[1, 6, 0]"
Warcraft,12.572718,,"[0, 1, 8]"
Avengers: Age of Ultron,37.37942,The Avengers Collection,"[0, 1, 15]"
Avatar 2,6.020055,Avatar Collection,"[0, 1, 8, 15]"
Pirates of the Caribbean: Dead Men Tell No Tales,133.82782,Pirates of the Caribbean Collection,"[1, 0, 8, 3]"
Justice League,25.944629,Justice League Collection,"[0, 1, 8, 15]"
Ant-Man,26.882388,Ant-Man Collection,"[15, 0, 1]"
Fantastic Four,17.246484,,"[0, 1, 15]"
Deadpool,187.860492,Deadpool Collection,"[0, 1, 3]"
Thor: Ragnarok,57.283628,Thor Collection,"[0, 1, 8, 15]"
Guardians of the Galaxy Vol. 2,185.330992,Guardians of the Galaxy Collection,"[0, 1, 3, 15]"
Captain America: Civil War,145.882135,Captain America Collection,"[1, 0, 15]"
Doctor Strange,43.847654,,"[0, 1, 8, 15]"
X-Men: Apocalypse,28.712522,X-Men Collection,[15]
Manolito Four Eyes,0.647123,,"[3, 9]"
El robobo de la jojoya,0.481394,,[3]
Elsa & Fred,3.65758,,"[3, 7, 14]"
Soccer Days,1.211616,,"[3, 9]"
Too Late Blues,3.833088,,[6]
Melbourne,0.732605,,[6]
Clear History,7.864289,,[3]
The Identical,1.721715,,"[12, 6]"
The Trans-Atlantic Mystery,0.012305,,[13]
The Gamers: Hands of Fate,0.447626,The Gamers Collection,"[8, 3, 14]"
Love at First Fight,8.569586,,"[3, 14]"
Mare Nostrum,0.281912,,[18]
Skylark,0.557978,,"[3, 14]"
Scorpio One,0.478101,,[15]
The Gambler Returns: The Luck Of The Draw,0.377806,Kenny Rogers Legend Of The Gambler,[19]
The Affairs of Annabel,0.85685,,[3]
Montana Belle,0.256382,,[19]
The Clown,0.100398,,[6]
In the Blood,0.038824,,"[11, 17]"
Lizzie,0.733408,,[6]
Magic Boy,0.162513,,"[2, 7, 1]"
Someone to Love,0.868693,,[]
The Savage Seven,0.369964,,"[0, 4]"
One More Time,0.277486,Salt and Pepper Collection,"[0, 3]"
I Don't Buy Kisses Anymore,0.146178,,"[3, 14]"
Night Unto Night,0.418513,,"[14, 6]"
Heidi,0.73248,Heidi (Praesens-Film) Filmreihe,"[6, 7]"
Sidewalks of New York,0.001859,,"[3, 4]"
Mary Stevens M.D.,0.306951,,[6]
The Prize,0.175473,,"[6, 9]"
Man Made Monster,0.14576,,"[11, 15]"
Horror Island,1.218141,,[11]
Sealed Lips,0.365978,,[4]
Aces Go Places V: The Terracotta Hit,0.852792,Aces Go Places Collection,[0]
Pagan Love Song,0.521697,,"[6, 12, 14]"
The Golden Age of Comedy,0.036643,,[3]
Stalingrad,1.201846,,"[18, 6, 10]"
The Tsunami and the Cherry Blossom,0.083014,,"[5, 9]"
"Goodbye, Mr. President",0.001282,,[0]
Sankofa,0.04586,,[6]
Teza,0.663788,,"[6, 17]"
Red Dust,0.615136,,"[18, 14]"
Talk About a Stranger,0.09903,,"[13, 6]"
Right Cross,0.063783,,[6]
Heidi,0.983016,,"[6, 7]"
The Miracle Worker,2.188867,,"[6, 16]"
Return of Sabata,1.332751,The Sabata Collection,[19]
The McKenzie Break,1.564115,,"[0, 18]"
Mercy,1.10573,,"[6, 14]"
Happily N'Ever After 2,3.340303,Happily N'Ever After Collection,[2]
Left for Dead,0.552064,,"[19, 0, 11]"
Hotel,0.579155,,"[11, 6, 17]"
The Hearse,1.362088,,"[11, 13, 6]"
Voyage of the Unicorn,3.043915,,"[1, 8, 16]"
The Geisha Boy,1.771469,,[3]
The Phantom of the Opera,0.43849,,"[6, 11, 12, 14, 16]"
P.U.N.K.S,1.143115,,"[3, 7, 15]"
When a Man Falls,0.643454,,"[6, 17]"
Springfield Rifle,0.887304,,"[18, 19]"
Why Be Good?,0.374038,,"[14, 3]"
The Expedition to the End of the World,0.143398,,[5]
Jealousy,1.451464,,[6]
The Radio Burglary,0.054709,,"[17, 3, 4]"
A Dangerous Place,0.604166,,"[0, 17]"
Magic Kid,0.696532,Magic Kid Collection,"[0, 7, 3]"
The Hoodlum Priest,0.141952,,[6]
The Divine Woman,0.149852,,[6]
The Gangster,0.552189,,[4]
Russkies,1.184009,,"[6, 7]"
Hercules and the Lost Kingdom,0.766579,Hercules TV Movies,"[0, 1, 8, 16]"
Rites of Passage,1.885563,,[17]
The Suspect,7.130407,,[17]
Mongolian Death Worm,0.604059,,"[11, 15, 16]"
Winter Break,1.622053,,"[3, 6]"
The Facility,3.504587,,"[11, 15]"
Shredderman Rules,1.97503,,"[0, 1, 3, 7]"
Man on Fire,1.76158,,"[0, 6, 17]"
Piranha Hunt,0.784854,,"[16, 0, 4, 17]"
Ironclad 2: Battle for Blood,1.002102,Ironclad Collection,"[0, 1]"
Voices,1.239318,,"[11, 17]"
The Land Before Time XI: Invasion of the Tinysauruses,4.40127,The Land Before Time Collection,"[8, 2, 15, 7]"
See Girl Run,0.898921,,[14]
Ritual,2.467616,Tales from the Crypt Collection,[11]
Head Office,0.647779,,[3]
Jim Jefferies: I Swear to God,1.01532,,[3]
Social Nightmare,2.1238,,"[16, 6, 13]"
Once Fallen,6.128473,,"[6, 0, 4]"
The Magic Box,0.401331,,[6]
The Adventures of Tartu,1.149061,,"[6, 14, 17, 18]"
Knight Without Armour,0.223223,,"[10, 6, 1]"
Suddenly,0.778744,,[6]
Winning Streak,2.774314,,[6]
The Flesh and the Fiends,3.367599,,[11]
The Lion Has Wings,0.049691,,"[5, 18]"
Sanders of the River,0.104391,,"[1, 6]"
The Macomber Affair,0.438397,,[1]
A Woman's Vengeance,0.058827,,"[6, 13]"
"Cry, the Beloved Country",0.691117,,[6]
Address Unknown,0.398218,,[6]
The Great Man,0.076706,,[6]
I Accuse!,0.922723,,[6]
State Fair,0.242335,,[]
Kill Katie Malone,2.369012,,"[17, 11]"
The First of the Few,0.901645,,[18]
The Sacketts,0.341176,,[19]
Rio Conchos,1.842453,,"[0, 19]"
Hercules and the Circle of Fire,1.129236,Hercules TV Movies,"[0, 1, 8, 16]"
June Bride,0.642986,,[3]
Without Reservations,0.762928,,"[3, 14]"
Katherine,0.230749,,[]
Roswell,1.241304,,"[6, 13]"
The Ballad of Lucy Whipple,1.338622,,"[7, 16, 6]"
Taken,10.62823,,[15]
They Fought for Their Motherland,0.954861,,"[18, 6, 10]"
Welcome to Hard Times,0.74257,,[19]
The Lost Continent,0.716881,,"[1, 8]"
The Incredible 2-Headed Transplant,0.697569,,"[11, 15]"
Scrooge,0.343141,,"[8, 6, 0, 3, 7]"
Knife Fight,0.18458,,[6]
Suddenly,2.604777,,[17]
Tornado!,1.429564,,[0]
The Opposite Sex,0.485327,,"[6, 3, 12, 14]"
Mischief Night,5.26591,,"[11, 6, 17]"
Saratoga,0.251738,,"[6, 14, 3]"
Legendary: Tomb of the Dragon,6.554194,,"[0, 1]"
Red Riding Hood,1.589347,,"[7, 9, 11]"
Hitler: The Last Ten Days,0.954185,,"[6, 9, 18, 10]"
The Man from the Alamo,1.229874,,[19]
Lucrezia Borgia,0.142167,,"[6, 10, 14]"
I Accuse,0.228809,,"[11, 18]"
Tower of Nesle,0.808367,,[]
Heatseeker,1.037592,,[]
Lovers Like Us,0.931462,,"[14, 1, 3]"
The Unholy,0.945352,,[11]
Invitation to a Gunfighter,1.225546,,"[0, 19]"
The Hornet's Nest,1.592812,,"[18, 5, 10]"
Jimmy the Gent,0.184557,,"[3, 4, 6]"
Rain Fall,1.474186,,"[17, 0, 1]"
My Way,7.847574,,[6]
Sisters,1.241769,,"[13, 17, 11]"
Cat's Play,0.002001,,"[6, 14]"
The House Under the Rocks,0.14971,,[6]
Struggle in the Valley,0.345954,,"[14, 6, 4]"
Two Smart People,0.493802,,"[4, 6, 14]"
The Command,0.552616,,[19]
Mockery,0.040078,,"[14, 6]"
The Inspector,0.286906,,"[6, 14]"
Hotel California,0.043353,,"[0, 17]"
Project Shadowchaser II,2.326927,,"[15, 0]"
Nine Hours to Rama,0.56799,,"[10, 6]"
Lotte from Gadgetville,0.270086,,"[1, 2, 3, 7]"
Man-Proof,0.52597,,"[3, 6, 14]"
Tales from Muppetland: The Frog Prince,0.368141,,"[8, 7, 12]"
Man of the Moment,0.937035,,[3]
Orion's Key,0.213531,,[15]
Nowhere to Go,0.741189,,"[4, 17]"
Private Detective 62,0.503424,,[4]
Newlyweeds,0.537877,,[]
Return to Nim's Island,3.098933,Nim's Island Collection,"[7, 1]"
The Last Gangster,0.809707,,"[4, 6, 17]"
Meskada,0.78079,,"[4, 6, 13, 17]"
Curtain Call,0.791622,,"[14, 15]"
Three Guys Named Mike,0.589707,,"[14, 3]"
Wreckage,1.223968,,"[11, 17]"
Monster Island,0.230155,,"[11, 3, 1]"
Wuthering Heights,0.539564,,[]
Certain Fury,0.606516,,[]
Talking to Heaven,1.697106,,"[6, 15, 4, 13, 17]"
Girl Fight,0.589503,,"[6, 16]"
Roma,0.420613,,"[6, 9]"
The Last House in the Woods,0.749871,,"[9, 11]"
Out of Bounds,0.779829,,"[6, 0, 4, 17]"
The Derby Stallion,1.500013,,"[6, 7]"
Jewtopia,3.74131,,"[3, 14]"
His and Hers,0.281208,,"[6, 3]"
Light in the Piazza,0.685069,,"[6, 14]"
Malta Story,0.635763,,"[6, 18, 10]"
The Land Before Time XII: The Great Day of the Flyers,2.83275,The Land Before Time Collection,"[2, 7, 15]"
Payment on Demand,0.795493,,[6]
Storm Warning,0.859415,,"[4, 6]"
The Substitute 4: Failure Is Not an Option,1.514248,The Substitute Collection,"[0, 6]"
Nas: Time Is Illmatic,1.923351,,"[5, 12]"
Small Town Saturday Night,4.922475,,[6]
Ricky Gervais: Out of England 2 - The Stand-Up Special,0.668146,,[3]
The Hunters,4.868184,,[1]
High Barbaree,0.376197,,"[0, 6]"
The Girl from Missouri,0.729896,,"[14, 3]"
Hell Below,1.181772,,"[14, 6, 18]"
While the City Sleeps,0.385791,,"[6, 4]"
The Christmas Party,0.818698,,[3]
The Poor Little Rich Girl,0.90043,,"[14, 3, 6, 8]"
Hercules in the Maze of the Minotaur,2.869197,Hercules TV Movies,"[0, 1, 8, 16]"
The Great St. Trinian's Train Robbery,0.381581,St. Trinian's Collection,"[0, 3]"
Geordie,0.231438,,"[6, 14]"
The Blue Lagoon,0.99654,,"[6, 14]"
Millions Like Us,0.174896,,"[6, 14]"
In the Name of the King III,2.433784,In the Name of the King Collection,"[0, 1, 6, 8]"
Invasion,0.946845,,"[6, 15, 17]"
Last Rites,0.224612,,"[1, 11, 0, 15]"
Hercules in the Underworld,4.213454,Hercules TV Movies,"[0, 1, 8, 16]"
Roving Mars,1.540775,,[5]
Tempo,0.263738,,"[14, 4, 17]"
Jim Jefferies: Alcoholocaust,2.410982,,[3]
Thorne: Scaredycat,2.385758,Tom Thorne Collection,"[4, 6, 13, 17]"
Shoot Out,0.562821,,[19]
Terror Trap,1.466318,,"[11, 17]"
That Certain Woman,0.074806,,"[6, 14]"
Hold Your Man,0.237941,,"[6, 14]"
Love,0.950842,,"[6, 14]"
The Twilight of the Golds,0.099879,,[6]
The Major,1.738268,,"[0, 4, 6]"
The Ghost Train,0.431908,,"[3, 11, 13, 17]"
One Spy Too Many,1.112717,The Man from U.N.C.L.E. Collection,"[1, 4]"
The Spy in the Green Hat,1.42191,The Man from U.N.C.L.E. Collection,"[0, 1, 3, 4, 17]"
Tribes,0.045657,,"[16, 6]"
Maybe I'll Come Home in the Spring,0.807754,,[]
Hustling,0.61473,,[6]
The Night That Panicked America,0.099183,,"[6, 16]"
Goldengirl,0.123389,,"[15, 6]"
Playing for Time,0.61972,,[6]
Memorial Day,0.014455,,"[18, 6]"
Terrible Joe Moran,0.097665,,[]
Space,0.632363,,"[6, 16]"
The Karen Carpenter Story,0.713962,,"[6, 12]"
The Incident,0.561054,,[6]
Caroline?,0.071971,,[]
The Love She Sought,0.114537,,"[6, 14]"
Miss Rose White,0.840651,,"[16, 6]"
Skylark,1.013204,"Sarah, Plain and Tall Collection","[6, 7]"
A Lesson Before Dying,4.043659,,"[16, 6]"
The Jade Mask,0.807733,Charlie Chan (Sidney Toler) Collection,"[3, 4, 6]"
Salem Witch Trials,1.029574,,"[6, 10]"
Sybil,1.512032,,[6]
The Mouthpiece,0.721911,,[6]
Romanoff and Juliet,1.229984,,[3]
The Passionate Plumber,0.038698,,[3]
"See Here, Private Hargrove",0.079153,,"[3, 14, 18]"
Let Us Be Gay,0.275624,,"[3, 6]"
License to Live,1.049946,,[6]
Shock Treatment,0.226374,,"[3, 12]"
Secret People,1.256135,,"[4, 6]"
Wanda Sykes: I'ma Be Me,0.211198,,[3]
Mariachi Gringo,0.694159,,"[3, 14]"
The Story on Page One,0.003682,,[6]
The Affairs of Dobie Gillis,0.090084,,"[3, 12]"
I Love Melvin,0.200861,,"[12, 3, 14]"
The Munsters' Revenge,0.543038,,[3]
Strange Bargain,0.385411,,"[13, 17]"
Stingaree,0.622839,,"[3, 6, 1]"
Love Is Better Than Ever,0.004869,,"[14, 3]"
Hayride,0.224043,Hayride Collection,"[17, 11]"
Immigration Tango,0.118978,,"[3, 14]"
Lily Boy,0.208569,,[]
Mad About Men,0.181151,,"[8, 6, 3, 15, 14]"
Vito,0.676437,,[5]
The Big Land,0.164676,,[19]
Scared To Death,0.120042,,"[6, 15, 11]"
My Own Country,0.05598,,[6]
The Rawhide Years,1.127041,,[19]
The Ugly Ones,0.698609,,"[0, 19]"
The Golden Eye,0.255532,Charlie Chan (Roland Winters) Collection,"[4, 13, 17]"
Twilight of Honor,0.025166,,[6]
The Cariboo Trail,0.077294,,[19]
Sh! The Octopus,0.106838,,"[13, 3]"
Nothing Too Good for a Cowboy,0.009019,,"[6, 0, 19, 14]"
Riverworld,2.540875,,"[8, 15, 17]"
The Brotherhood of Satan,0.403656,,[11]
Long Pants,0.099877,,[]
Kid Blue,2.11682,,"[3, 19]"
Juke Girl,0.012195,,"[4, 6, 13]"
The Red Lily,0.088297,,"[4, 6]"
The Unknown Man,0.333586,,"[4, 6]"
Highly Dangerous,0.113621,,"[0, 17]"
Quiet Flows The Don,2.376189,,[6]
The Casino Murder Case,0.065943,Philo Vance Collection,"[6, 0, 13]"
Noose,0.449781,,"[4, 6]"
Beat Girl,0.541296,,[6]
The Hands of Orlac,0.64846,,"[11, 4, 17]"
Girl in Gold Boots,0.481618,,"[6, 4, 12, 14]"
The Corpse Grinders,0.783754,,[11]
Mark of the Astro-Zombies,0.391997,,"[11, 15]"
Astro-Zombies M3: Cloned,0.161226,,[]
Kid Vengeance,0.068859,,[19]
Mystery of Edwin Drood,0.255674,,"[6, 11, 13, 14]"
The Bad Seed,0.733472,,"[6, 17, 11, 4]"
The Bowery,0.220136,,"[3, 6]"
The Happy Elf,1.807233,,"[2, 3, 7]"
Snow in August,1.028803,,"[6, 7]"
Fairy Tales,1.274283,,"[14, 3]"
Zouzou,0.04185,,[3]
School for Love,0.310225,,"[3, 6]"
Plucking the Daisy,0.100586,,"[3, 6, 14]"
St. Giuseppe Moscati: Doctor to the Poor,1.02825,,[6]
Women Aren't Funny,0.388231,,"[3, 5]"
The Last Outpost,0.275972,,[19]
Shun Li and the Poet,1.240613,,"[6, 9]"
Basara: Princess Goh,0.644204,,"[10, 6]"
Cake,10.197503,,[6]
Quod erat demonstrandum,0.275499,,[6]
Power Play,0.947815,,"[17, 6]"
Teresa's Tattoo,0.761102,,"[3, 4, 0]"
Groupie,0.471047,,"[11, 17]"
Professional Sweetheart,0.637794,,"[3, 14]"
LiebesLuder,0.113102,,[3]
Number One with a Bullet,0.500661,,"[0, 3]"
Erotikon,0.430324,,"[6, 14]"
The Case of the Black Cat,0.124148,,"[4, 13, 6]"
The Admirable Crichton,0.733941,,[3]
HazMat,0.452568,,[11]
Winner Take All,0.001247,,[6]
Spike of Bensonhurst,0.037969,,[]
"Parlor, Bedroom and Bath",0.122557,,[3]
Speak Easily,0.412714,,[3]
Pick a Star,0.506223,,[3]
I Love Lucy: The Movie,0.104308,,[]
Thoroughbreds Don't Cry,0.074841,,"[3, 6, 12]"
Sea Devils,0.511522,,"[0, 1, 6]"
The Grind,0.085637,,"[0, 17, 14]"
The Sins of Rachel Cade,0.051666,,"[14, 6]"
House of Cards,0.332318,,"[6, 17]"
Rosalie,0.891202,,"[12, 6]"
The Romance of Rosy Ridge,0.552976,,"[3, 6, 14]"
The Green Hornet,0.199552,,[]
Martial Club,1.611307,,[0]
Alice in Wonderland,1.716036,,"[7, 8, 15]"
Pleasure at Her Majesty's,0.000758,,"[3, 5]"
King Lear,0.041115,,[]
Lethal Ninja,0.334247,,"[0, 17]"
Octopus 2: River of Fear,0.569466,,[11]
Rapture,1.02754,,[6]
Lone Rider,0.932205,,"[16, 0, 19]"
So Dark the Night,0.181134,,"[6, 13]"
These Thousand Hills,0.454578,,"[6, 19]"
Three Wise Girls,0.209672,,"[3, 14, 6]"
The Trip to Bountiful,0.4494,,"[6, 16]"
Honolulu,0.304476,,"[3, 14]"
Project Shadowchaser III,0.415906,,"[15, 11, 17]"
The Miracle Worker,0.05556,,"[16, 6]"
Never a Dull Moment,0.573075,,"[14, 3]"
Smart Girls Don't Talk,0.142624,,[6]
